//Version: PianoRoll_v170101
125	256240.264583	257282.206250	C#4	3	-1	0
126	257282.206250	258324.147917	C#4	3	-1	0
127	258324.147917	259366.089583	C#4	3	-1	0
128	259366.089583	260408.031250	C#4	3	-1	0
129	260408.031250	271869.512500	C#4	3	78	0
130	261449.981250	262491.931250	E4	2	-1	0
131	262491.931250	263533.881250	E4	2	-1	0
132	263533.881250	264575.831250	E4	2	-1	0
133	264575.831250	265617.781250	E4	2	-1	0
134	265617.781250	266659.731250	E4	2	-1	0
135	266659.731250	267701.681250	E4	2	-1	0
136	267701.681250	268743.631250	E4	2	-1	0
137	268743.631250	269785.581250	E4	2	-1	0
138	269785.581250	270827.531250	E4	2	-1	0
139	270827.531250	282289.338542	E4	2	75	0
