note_id,time_onset,time_offset,velocity_onset,velocity_offset,duration,inter_onset_interval,offset_time_duration
P1-645-5,5.383004193548387,5.450296112903226,57.37096774193548,60.435483870967744,0.0672919193548387,0.0547762903225807,-0.1220682096774194
P1-646-1,5.518481882352941,5.549527588235295,51.470588235294116,60.64705882352941,0.031045705882352913,0.012192176470588227,-0.04323788235294114
P1-646-10,5.5572434137931035,5.632950931034483,56.89655172413793,59.37931034482759,0.07570751724137918,0.032198551724138054,-0.10790606896551724
P1-646-11,5.1585810625,5.23149771875,55.46875,57.28125,0.07291665625000003,0.10573593749999993,-0.17865259374999998
P1-646-12,5.27369871875,5.33596515625,53.90625,61.4375,0.06226643750000002,0.03218484374999999,-0.09445128125
P1-646-13,5.275101,5.34821803125,54.875,61.21875,0.07311703124999999,0.02493993749999994,-0.09805696874999993
P1-646-14,5.374526875,5.446909375,58.34375,59.28125,0.07238250000000007,0.05104840624999996,-0.12343090625000003
P1-646-15,5.4848701875,5.55938940625,54.90625,59.21875,0.07451921875000003,0.03538999999999996,-0.10990921875000001
P1-646-16,5.49154746875,5.56182665625,56.1875,61.5,0.07027918750000008,0.035122906249999974,-0.10540209375000006
P1-646-17,5.5939114375,5.6734720625,59.96875,59.3125,0.07956062499999997,0.09718900000000008,-0.17674962500000005
P1-646-2,5.6092896956521745,5.647286826086956,60.17391304347826,64.1304347826087,0.03799713043478254,0.027499173913043528,-0.06549630434782606
P1-646-3,5.540209535714285,5.580350107142857,72.17857142857143,64.35714285714286,0.04014057142857151,0.06082121428571417,-0.10096178571428568
P1-646-5,5.243721354838709,5.301861741935483,64.45161290322581,59.483870967741936,0.058140387096774125,0.06441287096774204,-0.12255325806451617
P1-646-6,5.298415322580645,5.372340161290322,68.3225806451613,63.193548387096776,0.07392483870967749,0.022987290322580584,-0.09691212903225806
P1-646-7,5.37826621875,5.47966184375,73.40625,58.75,0.1013956249999999,0.029180125000000154,-0.13057575000000007
P1-646-8,5.4793946875,5.69497315625,76.15625,59.8125,0.2155784687500001,0.043402718749999944,-0.2589811875000001
P1-646-9,5.558053896551724,5.620462000000001,59.10344827586207,61.48275862068966,0.06240810344827597,0.02788824137931026,-0.09029634482758624
P1-647-1,5.69674265625,5.74779103125,76.9375,64.375,0.05104837500000001,0.07966081249999996,-0.13070918749999996
P1-647-10,5.890399741935484,5.946954709677419,52.32258064516129,60.41935483870968,0.056554967741935344,0.024331548387096884,-0.08088651612903223
P1-647-11,5.91929896875,5.9838021875,56.03125,62.5625,0.06450321875000001,0.019998593749999967,-0.08450181249999997
P1-647-12,6.0162208125,6.0922425,62.875,57.6875,0.07602168750000013,0.048978468749999976,-0.1250001562500001
P1-647-13,6.13895059375,6.20779415625,58.21875,59.96875,0.06884356249999998,0.025073406249999916,-0.09391696874999991
P1-647-14,6.13931784375,6.21420446875,58.53125,59.96875,0.07488662500000003,0.035690468749999996,-0.11057709375000002
P1-647-15,6.2414480625,6.3106923125000005,61.75,60.46875,0.06924425000000006,0.09344965625000007,-0.16269390625000013
P1-647-3,5.91058503125,5.95959690625,70.5,63.21875,0.04901187499999997,0.07415199999999995,-0.12316387499999992
P1-647-4,5.95151721875,6.02333209375,74.6875,64.46875,0.07181487500000006,0.025340531249999958,-0.09715540625000002
P1-647-5,6.0277058125,6.140653375,74.03125,58.71875,0.11294756250000004,0.029213375000000014,-0.14216093750000006
P1-647-6,6.1284338125,6.29055996875,79.84375,64.25,0.16212615624999993,0.05699131250000013,-0.21911746875000007
P1-647-7,5.71336934375,5.77403303125,61.34375,59.53125,0.06066368749999994,0.018563156250000087,-0.07922684375000003
P1-647-8,5.7126013125,5.77486778125,60.96875,60.75,0.06226646874999998,0.025807906249999946,-0.08807437499999993
P1-647-9,5.8089556875,5.88160528125,60.5625,57.75,0.07264959375000003,0.08967690624999998,-0.1623265
P1-648-1,6.36978671875,6.63551234375,78.5625,57.46875,0.265725625,0.056924406250000004,-0.32265003125
P1-648-10,6.60930359375,6.67671146875,60.28125,60.71875,0.06740787500000006,0.04624059374999999,-0.11364846875000004
P1-648-11,6.7068265,6.77677171875,60.375,60.5,0.06994521875000001,0.053552406249999955,-0.12349762499999997
P1-648-12,6.812583966666667,6.8997991,48.2,60.2,0.0872151333333334,0.02628219999999998,-0.11349733333333338
P1-648-13,6.81960696875,6.8884505,58.65625,61.75,0.06884353125000006,0.02771106250000003,-0.0965545937500001
P1-648-14,6.91198825,6.9894789375,60.9375,56.96875,0.07749068750000006,0.05021378125000001,-0.12770446875000008
P1-648-2,6.61000478125,6.74946140625,75.28125,59.375,0.13945662500000014,0.04480509374999993,-0.18426171875000008
P1-648-3,6.7112334375,6.80288025,74.625,60.59375,0.09164681249999991,0.04413731250000005,-0.13578412499999998
P1-648-4,6.81082625,6.91065275,74.84375,58.40625,0.09982650000000004,0.06116456249999994,-0.16099106249999998
P1-648-5,6.9132235,7.00039634375,74.15625,62.25,0.08717284374999991,0.038928906250000034,-0.12610174999999996
P1-648-6,6.37456109375,6.4642047187500005,60.875,60.0,0.08964362500000003,0.034622031249999956,-0.12426565625
P1-648-7,6.3717900625,6.45979759375,57.71875,60.625,0.08800753125000008,0.04570665624999996,-0.13371418750000003
P1-648-8,6.4929173125,6.5692728125,57.75,59.53125,0.07635549999999999,0.11421615625000005,-0.19057165625000003
P1-648-9,6.6133434375,6.70235265625,55.09375,58.03125,0.08900921875,0.037025937500000085,-0.12603515625000009
P1-649-1,7.0341503125,7.26512028125,74.5,53.5,0.2309699687499999,0.04523890625000007,-0.27620887499999996
P1-649-2,7.36683575,7.418270571428572,65.67857142857143,63.5,0.051434821428571205,0.06826157142857166,-0.11969639285714286
P1-649-3,7.474748888888889,7.5364772962962965,58.0,62.074074074074076,0.061728407407407336,0.05515992592592601,-0.11688833333333334
P1-649-4,6.87982812,7.0287172,46.92,57.96,0.14888908,0.014102719999999937,-0.16299179999999996
P1-649-5,6.9739979,7.054411066666666,61.63333333333333,59.86666666666667,0.08041316666666673,0.07225793333333323,-0.15267109999999995
P1-649-6,7.2999953333333325,7.384788866666667,62.8,56.86666666666667,0.08479353333333324,0.09978643333333335,-0.1845799666666666
P1-649-7,7.60134573076923,7.687802,43.88461538461539,56.19230769230769,0.0864562692307692,0.029421461538461386,-0.1158777307692306
P1-649-8,7.5447835,7.60761226923077,58.42307692307692,60.38461538461539,0.06282876923076931,0.02827103846153845,-0.09109980769230776
P1-649-9,7.550611238095239,7.614764857142857,57.095238095238095,58.523809523809526,0.0641536190476192,0.0985959047619047,-0.1627495238095239
P1-650-1,8.0286714,8.093600253333333,51.88,55.24,0.06492885333333343,0.026481519999999925,-0.09141037333333335
P1-650-2,8.105740367816093,8.205209988505747,61.6551724137931,60.48275862068966,0.09946962068965505,0.0475489425287357,-0.14701856321839074
P1-650-3,8.318094677966101,8.419336949152543,65.40677966101696,60.11864406779661,0.10124227118644054,0.09671532203389843,-0.19795759322033896
P1-650-4,7.763350466666666,8.024853566666668,59.86666666666667,60.3,0.2615031,0.10420233333333327,-0.3657054333333333
P1-650-5,8.0369224375,8.2401145,76.5,61.0,0.20319206250000005,0.0703458750000001,-0.2735379375000001
P1-650-6,8.25196675,8.3944615625,76.78125,57.71875,0.1424948125,0.07769103124999997,-0.22018584374999997
P1-650-7,7.80189864516129,8.300244870967742,53.064516129032256,60.70967741935484,0.4983462258064518,0.013751096774193516,-0.5120973225806453
P1-651-1,8.627400765625,8.688198078125,57.5,58.84375,0.06079731249999998,0.026742828124999972,-0.08754014062499996
P1-651-2,8.780275082352942,8.889488364705882,70.90588235294118,60.34117647058824,0.10921328235294124,0.050993023529411895,-0.16020630588235316
P1-651-3,9.060599588235293,9.155810843137255,72.2156862745098,62.11764705882353,0.09521125490196082,0.09447796078431374,-0.18968921568627456
P1-651-4,8.48420525,8.75947934375,73.21875,57.28125,0.2752740937500002,0.06049681249999979,-0.33577090625
P1-651-5,8.71978240625,8.9636729375,73.8125,58.875,0.24389053125000004,0.04183365624999984,-0.2857241874999999
P1-651-6,8.92314125,9.0828970625,74.6875,61.15625,0.15975581250000007,0.053519031249999974,-0.21327484375000005
P1-651-7,8.49819440625,8.9100536875,63.125,59.125,0.41185928125,0.027644312499999962,-0.4395035937499999
P1-652-1,9.412605833333334,9.482940705128204,53.84615384615385,57.80769230769231,0.07033487179487165,0.024298743589743693,-0.09463361538461534
P1-652-2,9.447776825581396,9.541222558139534,64.16279069767442,60.08139534883721,0.09344573255813954,0.03452350000000009,-0.12796923255813963
P1-652-3,9.966496411764705,10.069772901960784,65.98039215686275,59.11764705882353,0.10327649019607854,0.09502268627450978,-0.19829917647058834
P1-652-4,9.183966892857143,9.284585071428571,68.14285714285714,57.892857142857146,0.10061817857142878,0.05502149999999972,-0.1556396785714285
P1-652-5,9.162557906249999,9.39940378125,71.71875,56.8125,0.2368458750000002,0.016025624999999877,-0.2528715000000001
P1-652-6,9.38344490625,9.6182875625,73.25,60.375,0.23484265625000006,0.07532059374999991,-0.31016325
P1-652-7,9.605366875,9.844015593750001,69.53125,59.75,0.23864871874999996,0.054453906249999934,-0.2931026249999999
P1-652-8,9.1536101875,10.3853823125,66.15625,53.78125,1.2317721250000002,0.016159062499999932,-1.2479311875
P1-653-1,10.197557528089888,10.251984719101124,49.831460674157306,58.20224719101124,0.05442719101123598,0.029866595505618012,-0.08429378651685399
P1-653-2,10.088280136842105,10.16486594736842,60.78947368421053,58.65263157894737,0.07658581052631581,0.06355152631578947,-0.1401373368421053
P1-653-3,10.045281329268294,10.126139219512195,64.17073170731707,59.52439024390244,0.08085789024390243,0.09396508536585382,-0.17482297560975624
P1-653-4,9.836846774193548,10.202679677419356,65.90322580645162,55.67741935483871,0.36583290322580647,0.08536683870967732,-0.4511997419354838
P1-653-5,10.30465309375,10.40838571875,60.875,61.4375,0.10373262500000013,0.05588946874999978,-0.15962209374999992
P1-654-8,0.293804,0.334402,62.0,65.0,0.04059799999999997,0.262821,-0.303419
P1-654-9,0.52671,0.560898,54.0,61.0,0.034187999999999996,0.232906,-0.267094
P1-655-2,0.778847,0.811967,69.0,67.0,0.03312000000000004,0.25213699999999994,-0.285257
P1-655-3,0.791667,0.817308,58.0,62.0,0.025641000000000025,0.012820000000000054,-0.03846100000000008
P1-655-4,1.029916,1.067309,63.0,65.0,0.03739300000000001,0.23824900000000004,-0.27564200000000005
P1-655-5,1.2703,1.311967,59.0,63.0,0.04166700000000012,0.24038399999999993,-0.28205100000000005
P1-656-1,1.46154,1.50748,63.0,59.0,0.04593999999999987,0.19124000000000008,-0.23717999999999995
P1-656-10,1.538463,1.575856,44.0,55.0,0.03739300000000001,0.010683999999999916,-0.048076999999999925
P1-656-11,1.841882,1.880344,49.0,62.0,0.038461999999999996,0.300214,-0.338676
P1-656-12,2.020301,2.065173,60.0,63.0,0.044872000000000245,0.08867499999999984,-0.13354700000000008
P1-656-2,1.49466,1.542737,74.0,63.0,0.048076999999999925,0.03312000000000004,-0.08119699999999996
P1-656-3,1.541668,1.568378,81.0,69.0,0.02671000000000001,0.0032050000000001244,-0.029915000000000136
P1-656-6,1.931626,1.963677,57.0,64.0,0.03205099999999983,0.08974400000000005,-0.12179499999999988
P1-656-7,2.024575,2.066241,65.0,60.0,0.0416660000000002,0.004274000000000111,-0.045940000000000314
P1-656-8,2.12607,2.177352,70.0,62.0,0.05128200000000005,0.10149499999999989,-0.15277699999999994
P1-656-9,1.527779,1.558762,55.0,61.0,0.030982999999999983,0.0331189999999999,-0.06410199999999988
P1-657-1,2.252139,2.280985,73.0,69.0,0.028845999999999705,0.035257000000000094,-0.0641029999999998
P1-657-10,2.260686,2.289532,62.0,39.0,0.028845999999999705,0.006410000000000249,-0.035255999999999954
P1-657-11,2.530985,2.564105,55.0,61.0,0.03312000000000026,0.013888999999999818,-0.04700900000000008
P1-657-12,2.729703,2.773507,57.0,64.0,0.04380399999999973,0.026709000000000316,-0.07051300000000005
P1-657-2,2.216882,2.246797,73.0,70.0,0.029914999999999914,0.09081200000000011,-0.12072700000000003
P1-657-3,2.262823,2.292737,72.0,70.0,0.029913999999999774,0.0021369999999998335,-0.03205099999999961
P1-657-5,2.517096,2.557695,54.0,66.0,0.04059899999999983,0.25427299999999997,-0.2948719999999998
P1-657-6,2.595088,2.632481,70.0,65.0,0.03739299999999979,0.06410300000000024,-0.10149600000000003
P1-657-7,2.702994,2.740387,62.0,65.0,0.03739300000000023,0.10790599999999984,-0.14529900000000007
P1-657-8,2.818379,2.873934,54.0,55.0,0.05555500000000002,0.08867599999999998,-0.144231
P1-657-9,2.254276,2.292737,65.0,65.0,0.038460999999999856,0.0021369999999998335,-0.04059799999999969
P1-658-1,2.875003,2.952994,73.0,65.0,0.07799099999999992,0.056623999999999786,-0.1346149999999997
P1-658-10,2.941242,2.976499,65.0,64.0,0.035257000000000094,0.0021369999999998335,-0.03739399999999993
P1-658-11,3.220089,3.253208,54.0,61.0,0.033118999999999676,0.024573000000000178,-0.057691999999999855
P1-658-12,3.414533,3.454063,64.0,64.0,0.039530000000000065,0.007477999999999874,-0.04700799999999994
P1-658-2,2.939105,2.967952,75.0,71.0,0.028846999999999845,0.008547000000000082,-0.03739399999999993
P1-658-3,2.949789,2.995729,90.0,67.0,0.04593999999999987,0.008547000000000082,-0.05448699999999995
P1-658-5,3.195516,3.376072,78.0,35.0,0.18055600000000016,0.24572700000000003,-0.4262830000000002
P1-658-6,3.301285,3.354704,79.0,64.0,0.05341899999999988,0.08119599999999982,-0.1346149999999997
P1-658-7,3.407055,3.439106,83.0,65.0,0.03205100000000005,0.10577000000000014,-0.1378210000000002
P1-658-8,3.505345,3.540602,79.0,66.0,0.03525699999999965,0.09081200000000011,-0.12606899999999976
P1-658-9,2.930558,2.959405,76.0,70.0,0.028846999999999845,0.05555500000000002,-0.08440199999999987
P1-659-1,3.62714,3.65385,76.0,68.0,0.02671000000000001,0.005341999999999736,-0.03205199999999975
P1-659-10,3.621798,3.65385,72.0,67.0,0.03205199999999975,0.007477999999999874,-0.03952999999999962
P1-659-11,3.621798,3.646371,71.0,68.0,0.024572999999999734,0.0,-0.024572999999999734
P1-659-12,3.884619,3.918807,58.0,59.0,0.03418800000000033,0.007479000000000013,-0.04166700000000034
P1-659-13,4.108978,4.18056,65.0,59.0,0.07158200000000026,0.1955129999999996,-0.26709499999999986
P1-659-2,3.61432,3.670944,89.0,59.0,0.056623999999999786,0.004274000000000111,-0.0608979999999999
P1-659-3,3.610046,3.669875,95.0,64.0,0.05982900000000013,0.10470099999999993,-0.16453000000000007
P1-659-4,3.913465,3.958337,33.0,49.0,0.044872000000000245,0.02884600000000015,-0.0737180000000004
P1-659-5,3.87714,3.913465,64.0,67.0,0.03632500000000016,0.0010679999999996248,-0.03739299999999979
P1-659-6,3.876072,3.919876,68.0,62.0,0.04380399999999973,0.24893200000000038,-0.2927360000000001
P1-659-8,4.125004,4.172013,63.0,66.0,0.04700900000000008,0.007479000000000013,-0.05448800000000009
P1-659-9,4.117525,4.18056,74.0,62.0,0.06303500000000017,0.008547000000000082,-0.07158200000000026
P1-660-2,4.373936,4.405987,79.0,66.0,0.03205100000000005,0.0032049999999994583,-0.03525599999999951
P1-660-3,4.369662,4.399577,80.0,70.0,0.029914999999999914,0.24465800000000026,-0.2745730000000002
P1-660-4,4.370731,4.39744,82.0,71.0,0.026708999999999428,0.0010690000000002087,-0.027777999999999636
P1-660-5,4.637825,4.678423,64.0,64.0,0.040598000000000134,0.2638890000000007,-0.30448700000000084
P1-660-6,4.864321,4.914535,50.0,62.0,0.05021399999999954,0.22649600000000003,-0.27670999999999957
P1-661-2,5.107911,5.158125,58.0,65.0,0.050214000000000425,0.005341999999999736,-0.05555600000000016
P1-661-3,5.116458,5.163466,41.0,55.0,0.04700799999999994,0.008547000000000082,-0.05555500000000002
P1-661-4,5.102569,5.129278,61.0,65.0,0.026709000000000316,0.23824799999999957,-0.2649569999999999
P1-661-5,5.363253,5.405988,58.0,63.0,0.04273499999999952,0.24679500000000054,-0.28953000000000007
P1-661-6,5.588681,5.72757,49.0,35.0,0.13888899999999982,0.22542799999999996,-0.3643169999999998
P1-662-1,5.864322,6.190177,52.0,35.0,0.32585500000000067,0.27564099999999936,-0.601496
P1-662-2,0.55378788,0.65166188,55.32,53.32,0.09787400000000002,0.19795207999999997,-0.29582608
P1-662-3,0.60068648,0.8097154400000001,60.8,61.0,0.20902896,0.03997548,-0.24900444
P1-662-4,0.81455524,1.02527432,62.92,54.88,0.21071908,0.08136879999999998,-0.29208787999999997
P1-662-5,5.876074,6.244664,46.0,32.0,0.3685900000000002,0.011752000000000429,-0.3803420000000006
P1-662-6,5.922014,5.998937,3.0,49.0,0.07692299999999985,0.04593999999999987,-0.12286299999999972
P1-662-7,0.6117794,0.66014584,45.72,56.64,0.04836643999999997,0.022802360000000008,-0.07116879999999998
P1-662-8,0.8111352,0.8754942800000001,47.76,59.04,0.06435908000000001,0.11982580000000001,-0.18418488000000002
P1-663-1,1.0417958,1.2168408,64.16,62.04,0.175045,0.12638580000000002,-0.3014308
P1-663-2,1.28327792,1.35839952,61.2,58.12,0.07512159999999998,0.17034436,-0.24546596
P1-663-3,1.3812254400000001,1.4611380399999998,67.84,62.64,0.0799126,0.08964527999999998,-0.16955788
P1-663-4,1.48351304,1.5696327600000002,67.88,60.96,0.08611971999999998,0.027622920000000047,-0.11374264000000003
P1-663-5,1.5844190800000002,1.6832749999999999,68.28,64.52,0.09885591999999997,0.09894028,-0.19779619999999998
P1-663-6,1.05438652,1.09476048,46.16,58.6,0.04037395999999999,0.04468580000000001,-0.08505976
P1-663-7,1.04688024,1.0845522,50.6,59.08,0.037671960000000004,0.06700759999999999,-0.10467955999999999
P1-663-8,1.2908109200000002,1.3326710800000001,53.04,58.48,0.04186015999999999,0.06539628000000003,-0.10725644000000002
P1-663-9,1.4713602399999999,1.51349164,53.92,60.24,0.04213140000000002,0.07663043999999998,-0.11876183999999998
P1-664-1,1.7021178000000001,1.86549736,67.76,61.92,0.16337955999999998,0.06534831999999997,-0.22872787999999994
P1-664-2,1.94184032,1.98935,63.28,65.12,0.04750968000000001,0.19051092,-0.2380206
P1-664-3,2.03563424,2.09549656,68.56,57.84,0.05986231999999997,0.08502355999999998,-0.14488587999999997
P1-664-4,2.14259792,2.2052220399999998,64.52,62.8,0.06262411999999994,0.05732148000000003,-0.11994559999999996
P1-664-5,2.23280952,2.3040168800000003,67.48,63.24,0.07120735999999998,0.08431415999999997,-0.15552151999999997
P1-664-6,1.7057738800000002,1.75790312,59.8,61.6,0.052129239999999986,0.039641160000000016,-0.0917704
P1-664-7,1.71049172,1.77339672,54.48,57.36,0.06290500000000002,0.02700627999999999,-0.08991128
P1-664-8,1.9496277599999998,1.98868548,57.84,62.8,0.03905771999999999,0.043684920000000016,-0.08274264
P1-664-9,2.1503056666666667,2.201278375,50.916666666666664,59.916666666666664,0.050972708333333304,0.05785379166666668,-0.10882649999999998
P1-665-1,2.3390501599999998,2.3794454000000003,72.6,66.24,0.04039524000000002,0.08730895999999998,-0.12770420000000002
P1-665-2,2.59280992,2.62855252,66.84,64.88,0.03574260000000003,0.17616679999999998,-0.21190940000000003
P1-665-3,2.82342868,2.8597684400000003,60.6,62.4,0.036339760000000026,0.12551392,-0.16185368
P1-665-4,2.35194224,2.38914628,51.16,60.76,0.03720403999999996,0.008823720000000002,-0.04602775999999996
P1-665-5,2.35012696,2.38834824,48.2,56.96,0.03822127999999998,0.025136720000000022,-0.06335800000000001
P1-665-6,2.6067794347826085,2.6497664782608696,50.869565217391305,58.91304347826087,0.04298704347826093,0.07647956521739126,-0.11946660869565219
P1-665-7,2.8348082608695653,2.8821152173913047,44.391304347826086,58.608695652173914,0.047306956521739114,0.11282869565217396,-0.16013565217391307
P1-666-2,3.0572076800000003,3.09248236,53.72,60.92,0.035274680000000024,0.05268692000000003,-0.08796160000000006
P1-666-3,3.04853788,3.0840335600000004,56.6,60.32,0.03549568000000004,0.17617871999999998,-0.21167439999999998
P1-666-4,3.2851502399999997,3.3283009199999998,49.4,57.8,0.04315067999999998,0.22636136,-0.26951203999999995
P1-666-5,3.51168464,3.55497104,49.36,59.64,0.04328639999999995,0.22653440000000002,-0.26982079999999997
P1-667-2,3.778186125,3.81498725,50.75,60.041666666666664,0.0368011250000001,0.05449945833333327,-0.09130058333333337
P1-667-3,3.771273875,3.8049489583333336,52.75,60.5,0.03367508333333332,0.18115554166666667,-0.21483062499999997
P1-667-4,3.9715708000000003,4.01556656,50.12,59.32,0.04399576000000005,0.23365736000000006,-0.2776531200000001
P1-667-5,4.19229308,4.23748328,49.76,60.44,0.0451902000000001,0.22072228000000002,-0.2659124800000001
P1-668-1,4.35314892,4.44286924,51.72,57.8,0.08972031999999987,0.16085584000000006,-0.2505761599999999
P1-668-10,4.4413146,4.48231048,48.92,57.16,0.040995880000000026,0.014425120000000007,-0.05542100000000003
P1-668-11,4.71963232,4.76759808,43.16,56.0,0.04796576000000002,0.07108680000000006,-0.11905256000000008
P1-668-12,4.953747,5.000446782608696,53.08695652173913,62.608695652173914,0.046699782608695645,0.06123082608695664,-0.10793060869565228
P1-668-2,4.39675264,4.459758,60.64,64.52,0.06300535999999995,0.04189431999999993,-0.10489967999999988
P1-668-3,4.4489044799999995,4.51185112,69.36,61.16,0.06294664000000001,0.03248519999999992,-0.09543183999999993
P1-668-5,4.70427212,4.79622412,63.72,58.24,0.09195200000000002,0.19296907999999996,-0.28492107999999994
P1-668-6,4.79230968,4.877741240000001,63.4,63.76,0.08543156000000007,0.07088243999999998,-0.15631400000000004
P1-668-7,4.89102016,4.95272968,68.8,62.68,0.06170952000000002,0.0515662,-0.11327572000000002
P1-668-8,5.080550045454546,5.120880272727273,63.68181818181818,68.18181818181819,0.040330227272727386,0.07434072727272723,-0.1146709545454546
P1-668-9,4.4449375600000005,4.485376560000001,51.04,60.8,0.04043899999999993,0.0154178000000001,-0.05585680000000003
P1-669-1,5.108471333333333,5.175952583333333,64.95833333333333,64.75,0.06748124999999995,0.06436987500000001,-0.13185112499999996
P1-669-10,5.11849268,5.15107708,59.52,61.08,0.03258439999999993,0.023710400000000062,-0.05629479999999999
P1-669-11,5.381771680000001,5.4260752000000005,51.8,60.56,0.04430351999999989,0.10295635999999998,-0.14725987999999987
P1-669-12,5.654029782608696,5.701771260869565,58.869565217391305,62.73913043478261,0.04774147826086958,0.03339839130434788,-0.08113986956521746
P1-669-2,5.144732772727273,5.195802545454545,65.13636363636364,64.31818181818181,0.05106977272727258,0.026109636363636432,-0.07717940909090902
P1-669-3,5.12687608,5.199576080000001,73.36,61.88,0.07270000000000003,0.038185800000000006,-0.11088580000000003
P1-669-5,5.367362440000001,5.46716924,64.8,55.56,0.09980679999999985,0.144967,-0.24477379999999985
P1-669-6,5.449987958333334,5.530679333333333,67.75,62.791666666666664,0.0806913749999999,0.06876900000000001,-0.1494603749999999
P1-669-7,5.569665083333334,5.616133958333333,68.41666666666667,65.0,0.046468874999999965,0.08380862499999993,-0.1302774999999999
P1-669-8,5.403110136363637,5.461812590909091,68.0,59.81818181818182,0.05870245454545458,0.07483013636363638,-0.13353259090909095
P1-669-9,5.11983144,5.15594992,56.16,62.4,0.036118480000000106,0.01933023999999991,-0.055448720000000014
P1-670-1,1.9915260000000001,2.047794,75.33333333333333,62.333333333333336,0.056267999999999985,0.050569666666666756,-0.10683766666666676
P1-670-10,0.5410912790697675,0.587854465116279,61.27906976744186,61.04651162790697,0.046763186046511626,0.0841943488372093,-0.13095753488372092
P1-670-11,0.64647528125,0.69008796875,59.78125,60.984375,0.04361268750000001,0.05948393749999999,-0.10309662500000001
P1-670-2,2.037466333333333,2.0851873333333333,63.0,64.33333333333333,0.04772099999999976,0.042735333333333424,-0.09045633333333318
P1-670-3,2.038178333333333,2.0958710000000003,80.0,63.666666666666664,0.05769266666666665,0.004629333333333356,-0.06232200000000001
P1-670-4,0.7602817857142857,0.9288164285714285,74.0,52.5,0.1685346428571428,0.1406862142857143,-0.3092208571428571
P1-670-5,0.5771744107142858,0.6815066428571429,74.46428571428571,63.517857142857146,0.10433223214285715,0.07071839285714285,-0.175050625
P1-670-6,0.6819063,0.7385458,76.3,63.65,0.0566395,0.06296841666666667,-0.11960791666666667
P1-670-7,0.7661247413793103,0.8484875,73.98275862068965,63.206896551724135,0.08236275862068965,0.0776188275862069,-0.15998158620689656
P1-670-8,2.053848,2.091953333333333,54.333333333333336,58.333333333333336,0.03810533333333326,0.002493000000000032,-0.04059833333333329
P1-670-9,2.050643,2.0855433333333333,53.333333333333336,60.666666666666664,0.03490033333333344,0.01246466666666668,-0.04736500000000012
P1-671-1,0.9366486451612903,1.023522741935484,75.41935483870968,59.016129032258064,0.08687409677419354,0.020239241935483866,-0.10711333870967739
P1-671-10,0.9366770967741935,0.9873400967741935,65.11290322580645,63.306451612903224,0.050662999999999986,0.01319316129032259,-0.06385616129032258
P1-671-11,0.9323238225806452,0.9790149838709677,70.7741935483871,66.2741935483871,0.04669116129032257,0.029951064516129045,-0.07664222580645161
P1-671-12,1.228000306451613,1.279959564516129,61.41935483870968,60.46774193548387,0.05195925806451613,0.04541387096774192,-0.09737312903225805
P1-671-13,1.4750618,1.5193398,55.31666666666667,60.916666666666664,0.04427800000000001,0.12941516666666666,-0.17369316666666668
P1-671-2,0.93847925,1.03590935,73.4,60.516666666666666,0.09743009999999999,0.0314607,-0.1288908
P1-671-3,0.9304068166666667,1.0456142333333334,84.33333333333333,61.516666666666666,0.11520741666666669,0.06373051666666665,-0.17893793333333333
P1-671-4,1.227178806451613,1.2803502096774195,66.75806451612904,59.016129032258064,0.05317140322580645,0.05742237096774193,-0.11059377419354839
P1-671-5,1.2245908225806452,1.2864684516129032,64.14516129032258,59.403225806451616,0.06187762903225807,0.07112709677419354,-0.13300472580645162
P1-671-6,1.2206771612903227,1.294436064516129,71.83870967741936,61.225806451612904,0.07375890322580646,0.11348022580645165,-0.1872391290322581
P1-671-7,1.4785833225806453,1.6277990161290323,62.274193548387096,59.983870967741936,0.14921569354838712,0.04247183870967741,-0.1916875322580645
P1-671-8,1.4808450161290323,1.6285450967741937,57.145161290322584,59.91935483870968,0.1477000806451613,0.013556258064516142,-0.16125633870967743
P1-671-9,1.4708173548387096,1.6697189838709676,68.7741935483871,57.79032258064516,0.19890162903225803,0.07084545161290322,-0.26974708064516123
P1-672-2,1.7475864677419353,1.8833940161290323,51.53225806451613,56.483870967741936,0.1358075483870968,0.07858859677419354,-0.21439614516129032
P1-672-3,1.7440262903225807,1.8879164354838711,51.17741935483871,56.016129032258064,0.1438901451612903,0.05116832258064517,-0.19505846774193547
P1-672-4,1.7365813225806452,1.8717064516129032,60.274193548387096,57.70967741935484,0.13512512903225807,0.1364666935483871,-0.2715918225806451
P1-672-5,1.9834431935483872,2.0282865161290324,54.29032258064516,61.32258064516129,0.044843322580645176,0.2296304516129032,-0.2744737741935484
P1-672-6,2.2030494032258066,2.2732291935483873,51.403225806451616,57.41935483870968,0.07017979032258069,0.21960620967741934,-0.289786
P1-673-2,2.4542937096774193,2.60289764516129,42.354838709677416,51.04838709677419,0.148603935483871,0.06443822580645166,-0.21304216129032263
P1-673-3,2.4534105645161293,2.6170548709677415,41.75806451612903,49.016129032258064,0.1636443064516129,0.04009898387096769,-0.2037432903225806
P1-673-4,2.4448834193548388,2.5940684677419354,47.54838709677419,52.70967741935484,0.14918504838709679,0.15425038709677424,-0.30343543548387103
P1-673-5,2.6883672666666665,2.737705816666667,48.083333333333336,58.21666666666667,0.049338549999999974,0.22411743333333334,-0.2734559833333333
P1-673-6,2.908587806451613,3.011113306451613,43.41935483870968,51.88709677419355,0.10252549999999998,0.2298629677419355,-0.3323884677419355
